dico,indicator,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
405,1,56,56,56,56,56,48,48,48,48,48,48,48,48,48,48,48,48,49,49
405,2,56,56,56,56,56,48,48,48,48,48,48,48,48,48,48,48,48,49,49
405,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,4,56,56,56,56,56,48,48,48,48,48,48,48,48,48,48,48,48,49,49
405,5,56,56,56,56,56,48,48,48,48,48,48,48,48,48,48,48,48,49,49
405,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,1,,,,,,,,,69,69,69,69,69,69,69,65,65,65,65
3104,2,,,,,,,,,69,69,69,69,69,69,69,65,65,65,65
3104,3,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
3104,4,,,,,,,,,69,69,69,69,69,69,69,65,65,65,65
3104,5,,,,,,,,,69,69,69,69,69,69,69,65,65,65,65
3104,6,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4602,1,17,18,22,25,27,28,27,26,26,26,26,26,25,25,25,24,24,22,22
4602,2,17,18,22,25,27,28,27,26,26,26,26,26,25,25,25,24,24,22,22
4602,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4602,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,27,27,27
4602,5,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,27,27,27
4602,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,1,,,,,,44,44,44,44,44,44,44,44,44,45,45,45,45,45
1109,2,,,,,,44,44,44,44,44,44,44,44,44,45,45,45,45,45
1109,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,4,,,,,,55,55,55,55,55,55,55,55,55,56,56,56,56,55
1109,5,,,,,,55,55,55,55,55,55,55,55,55,56,56,56,56,55
1109,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,1,,,,,,,73,73,73,73,73,73,73,73,73,73,73,73,73
1306,2,,,,,,,73,73,73,73,73,73,73,73,73,73,73,73,73
1306,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,4,,,,,,,73,73,73,73,73,73,73,73,73,73,73,73,73
1306,5,,,,,,,73,73,73,73,73,73,73,73,73,73,73,73,73
1306,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,1,,,,,,38,40,40,40,40,40,40,40,40,39,39,39,39,39
1806,2,,,,,,38,40,40,40,40,40,40,40,40,39,39,39,39,39
1806,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,4,,,,,,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1806,5,,,,,,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1806,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1,,,,,,9,9,9,9,9,9,10,10,10,10,10,10,10,10
908,2,,,,,,9,9,9,9,9,9,10,10,10,10,10,10,10,10
908,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,4,,,,,,9,9,9,9,9,9,10,10,10,10,10,10,10,10
908,5,,,,,,9,9,9,9,9,9,10,10,10,10,10,10,10,10
908,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,1,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1307,2,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1307,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,4,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
1307,5,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
1307,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,1,,,,,,,23,23,23,23,23,23,23,23,23,23,23,23,23
1010,2,,,,,,,23,23,23,23,23,23,23,23,23,23,23,23,23
1010,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,4,,,,,,,29,29,29,29,29,29,29,29,29,29,29,29,29
1010,5,,,,,,,29,29,29,29,29,29,29,29,29,29,29,29,29
1010,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,1,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6
1210,2,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6
1210,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1210,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1210,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,1,,,,,,83,83,83,83,83,83,83,83,83,83,83,83,83,83
1308,2,,,,,,83,83,83,83,83,83,83,83,83,83,83,83,83,83
1308,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,4,,,,,,83,83,83,83,83,83,83,83,83,83,83,83,83,83
1308,5,,,,,,83,83,83,83,83,83,83,83,83,83,83,83,83,83
1308,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,,,,,,19,22,22,22,22,23,24,24,24,24,24,24,24,24
111,2,,,,,,17,20,20,20,20,21,22,22,22,22,22,22,22,22
111,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,4,,,,,,29,29,29,29,29,29,30,30,30,30,30,30,30,30
111,5,,,,,,29,29,29,29,29,29,30,30,30,30,30,30,30,30
111,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,1,,,,,,17,18,19,19,19,19,19,18,18,18,18,18,18,18
909,2,,,,,,17,18,19,19,19,19,19,18,18,18,18,18,18,18
909,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,4,,,,,,37,37,37,37,37,37,37,35,35,35,35,35,35,35
909,5,,,,,,37,37,37,37,37,37,37,35,35,35,35,35,35,35
909,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,1,,,,,,24,25,25,25,25,25,25,25,25,25,25,25,25,25
1603,2,,,,,,24,25,25,25,25,25,25,25,25,25,25,25,25,25
1603,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,4,,,,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1603,5,,,,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1603,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1,,,,,,9,9,9,9,9,9,9,9,10,10,10,10,10,10
209,2,,,,,,9,9,9,9,9,9,9,9,10,10,10,10,10,10
209,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,4,,,,,,11,11,11,11,11,11,11,11,12,12,12,12,12,12
209,5,,,,,,10,10,10,10,10,10,10,10,11,11,11,11,11,11
209,6,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1704,1,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8
1704,2,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8
1704,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1704,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1704,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,1,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17,17
608,2,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17,17
608,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,4,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17,17
608,5,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17,17
608,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,1,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10
609,2,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10
609,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,4,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10
609,5,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10
609,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,1,,,,,,12,14,14,15,15,14,15,15,14,14,14,13,13,13
406,2,,,,,,12,14,14,15,14,13,14,14,13,13,13,12,12,12
406,3,,,,,,0,0,0,0,1,1,1,1,1,1,1,1,1,1
406,4,,,,,,12,14,14,15,15,14,15,15,14,14,14,13,13,13
406,5,,,,,,12,14,14,15,14,13,14,14,13,13,13,12,12,12
406,6,,,,,,0,0,0,0,1,1,1,1,1,1,1,1,1,1
407,1,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
407,2,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
407,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,4,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
407,5,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
407,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,1,,,,,,22,22,22,22,22,22,22,22,22,22,22,22,22,22
408,2,,,,,,22,22,22,22,22,22,22,22,22,22,22,22,22,22
408,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,4,,,,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25
408,5,,,,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25
408,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,1,,,,,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1807,2,,,,,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1807,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,4,,,,,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1807,5,,,,,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1807,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,1,,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19
1506,2,,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19
1506,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,4,,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19
1506,5,,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19
1506,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,38,38,37
1604,2,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,38,38,37
1604,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,4,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1604,5,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1604,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,1,,,,,,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1705,2,,,,,,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1705,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,4,,,,,,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1705,5,,,,,,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1705,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,1,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1211,2,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1211,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,4,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1211,5,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1211,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,1,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,27,27,27,27
1706,2,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,27,27,27,27
1706,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,4,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,27,27,27,27
1706,5,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,27,27,27,27
1706,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,1,,,,,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1507,2,,,,,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1507,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,4,,,,,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1507,5,,,,,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1507,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4
707,2,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4
707,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,4,,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
707,5,,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
707,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,1,,,,,,9,9,9,9,8,8,8,8,8,8,8,8,8,8
1808,2,,,,,,9,9,9,9,8,8,8,8,8,8,8,8,8,8
1808,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,4,,,,,,9,9,9,9,8,8,8,8,8,8,8,8,8,8
1808,5,,,,,,9,9,9,9,8,8,8,8,8,8,8,8,8,8
1808,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
210,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
210,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
210,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
210,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
708,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
708,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
708,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
708,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
708,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
112,1,,,,,,13,13,13,13,13,13,13,13,13,13,13,13,13,13
112,2,,,,,,13,13,13,13,13,13,13,13,13,13,13,13,13,13
112,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,4,,,,,,13,13,13,13,13,13,13,13,13,13,13,13,13,13
112,5,,,,,,13,13,13,13,13,13,13,13,13,13,13,13,13,13
112,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,1,,,,,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19
1809,2,,,,,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19
1809,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,4,,,,,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19
1809,5,,,,,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19
1809,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,1,,,,,,12,16,16,16,16,16,16,16,14,14,13,12,10,10
1212,2,,,,,,12,16,16,16,16,16,16,16,14,14,13,12,10,10
1212,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,4,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1212,5,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1212,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,1,,,,,,,,1,1,2,2,4,6,7,8,8,8,8,8
4202,2,,,,,,,,1,1,2,2,4,6,7,8,8,8,8,8
4202,3,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
4202,4,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4202,5,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4202,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,1,,,,,,8,9,14,14,14,14,14,14,14,14,14,14,14,14
1012,2,,,,,,8,9,14,14,14,14,14,14,14,14,14,14,14,14
1012,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,4,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1012,5,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1012,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
211,2,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
211,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,4,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
211,5,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
211,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1116,1,,,,,,57,57,57,57,57,57,57,57,57,57,57,57,57,57
1116,2,,,,,,57,57,57,57,57,57,57,57,57,57,57,57,57,57
1116,3,,,,,,0,0,0,0,0,0,0,0,3,3,3,3,3,3
1116,4,,,,,,57,57,57,57,57,57,57,57,57,57,57,57,57,57
1116,5,,,,,,57,57,57,57,57,57,57,57,57,57,57,57,57,57
1116,6,,,,,,0,0,0,0,0,0,0,0,3,3,3,3,3,3
1110,1,133,133,133,133,133,133,133,133,133,137,137,137,137,137,137,137,137,137,137
1110,2,133,133,133,133,133,133,133,133,133,137,137,137,137,137,137,137,136,136,136
1110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1110,4,133,133,133,133,133,133,133,133,133,137,137,137,137,137,137,137,137,137,137
1110,5,133,133,133,133,133,133,133,133,133,137,137,137,137,137,137,137,136,136,136
1110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
506,1,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20
506,2,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20
506,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
506,4,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20
506,5,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20
506,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
810,1,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
810,2,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
810,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,4,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
810,5,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
810,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,43,43,43,43,43,43,43,44,44,46,45,46,46,46,46,46,46,46,46
113,2,43,43,43,43,43,43,43,44,44,46,45,46,46,46,46,46,46,46,46
113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,4,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56
113,5,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56
113,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,1,,,,,,11,15,15,15,15,15,15,15,15,15,15,15,15,15
1810,2,,,,,,11,15,15,15,15,15,15,15,15,15,15,15,15,15
1810,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,4,,,,,,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1810,5,,,,,,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1810,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1,,,,,,11,15,15,15,15,15,15,15,15,15,15,15,15,15
114,2,,,,,,11,15,15,15,15,15,15,15,15,15,15,15,15,15
114,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,4,,,,,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
114,5,,,,,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
114,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,1,,,,,,30,32,37,38,38,38,38,38,38,38,38,38,38,38
611,2,,,,,,30,32,37,38,38,38,38,38,38,38,38,38,38,38
611,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,4,,,,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45
611,5,,,,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45
611,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,1,,,,78,78,78,71,72,74,75,76,76,78,78,78,78,77,76,76
1421,2,,,,78,78,78,71,72,74,75,76,76,78,78,78,78,77,76,76
1421,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,4,,,,80,80,81,81,81,85,85,85,85,85,85,85,85,85,85,85
1421,5,,,,80,80,81,81,81,85,85,85,85,85,85,85,85,85,85,85
1421,6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,,,,,,8,8,7,7,7,7,7,7,7,7,7,7,7,7
212,2,,,,,,8,8,7,7,7,7,7,7,7,7,7,7,7,7
212,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,4,,,,,,8,8,7,7,7,7,7,7,7,7,7,7,7,7
212,5,,,,,,8,8,7,7,7,7,7,7,7,7,7,7,7,7
212,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,,,,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32
115,2,,,,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32
115,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,4,,,,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
115,5,,,,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
115,6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1309,2,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1309,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1309,5,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1309,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,1,12,12,12,12,12,12,12,12,12,17,17,17,17,17,17,17,17,17,17
1508,2,12,12,12,12,12,12,12,12,12,17,17,17,17,17,17,17,17,17,17
1508,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,4,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27
1508,5,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27
1508,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
612,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
612,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
612,5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
612,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,1,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,46,46,46,46
1310,2,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,46,46,46,46
1310,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,4,42,42,42,42,42,42,42,42,42,42,42,42,42,42,54,54,54,54,54
1310,5,42,42,42,42,42,42,42,42,42,42,42,42,42,42,54,54,54,54,54
1310,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,1,18,18,18,18,18,17,17,17,17,17,17,17,16,16,16,15,15,14,15
1605,2,18,18,18,18,18,17,17,17,17,17,17,17,16,15,16,15,15,14,15
1605,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,4,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1605,5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1605,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,1,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10
